id,carat,cut,color,clarity,depth,table,x,y,z,price
180435,0.32,Ideal,E,SI2,62.9,57.0,4.4,4.36,2.75,576
102934,0.3,Ideal,D,VS2,61.0,56.0,4.39,4.32,2.65,911
19165,0.3,Very Good,D,VS2,61.9,57.0,4.28,4.32,2.66,710
143134,1.02,Premium,G,VS2,59.3,59.0,6.5,6.56,3.88,6486
112404,0.41,Very Good,F,VS2,61.9,58.0,4.74,4.76,2.94,762
94962,1.52,Premium,I,SI1,61.2,59.0,7.4,7.36,4.52,7951
87444,0.26,Ideal,F,VS1,61.7,57.0,4.12,4.08,2.53,580
5650,1.07,Very Good,H,SI1,59.2,61.0,6.66,6.62,3.94,4215
188805,0.32,Ideal,E,VS1,62.2,55.0,4.4,4.43,2.74,606
146093,2.01,Premium,I,VS2,58.2,61.0,8.35,8.31,4.86,15615
67846,0.51,Very Good,J,VS2,62.9,57.0,5.07,5.11,3.2,1100
55928,0.3,Good,G,VVS2,63.1,58.0,4.25,4.28,2.7,665
164205,0.3,Very Good,H,VS1,63.1,56.0,4.28,4.31,2.71,630
22033,0.7,Premium,G,VS2,61.2,58.0,5.71,5.74,3.5,2581
153112,0.51,Ideal,D,SI1,61.4,56.0,5.22,5.17,3.19,1569
104552,1.01,Premium,D,SI2,62.9,60.0,6.39,6.35,3.99,3965
159108,1.5,Premium,H,VS2,61.2,60.0,7.33,7.39,4.51,12872
44672,0.55,Very Good,F,SI2,58.8,57.0,5.33,5.37,3.16,1443
34427,0.57,Ideal,H,SI1,62.0,54.0,5.31,5.35,3.31,1265
68409,1.01,Premium,F,VS2,62.6,58.0,6.43,6.46,4.03,7562
105344,0.31,Premium,H,VVS2,61.6,60.0,4.35,4.33,2.67,625
169083,1.03,Ideal,F,VS2,61.9,56.0,6.48,6.53,4.03,7727
120309,1.03,Good,J,SI2,63.6,58.0,6.4,6.37,4.06,3990
166446,0.91,Premium,H,VS2,62.4,61.0,6.33,6.07,3.83,4157
176127,0.36,Ideal,H,VS1,61.8,54.0,4.6,4.63,2.85,810
188900,0.7,Very Good,G,SI2,61.7,56.0,5.67,5.7,3.51,1975
44743,0.35,Ideal,F,SI1,62.3,57.0,4.55,4.52,2.82,629
86380,1.02,Very Good,E,VS1,63.1,59.0,6.39,6.39,4.03,8401
111774,0.51,Premium,D,VS2,59.9,60.0,5.19,5.16,3.11,1787
78159,0.53,Ideal,F,VS2,62.1,56.0,5.23,5.18,3.23,1607
51589,1.36,Very Good,I,SI1,58.7,61.0,7.22,7.27,4.27,6754
156386,0.9,Premium,G,SI1,61.7,59.0,6.15,6.19,3.81,4213
8096,0.32,Very Good,G,SI1,63.1,56.0,4.41,4.44,2.79,478
109307,1.13,Ideal,I,SI2,61.8,55.0,6.7,6.74,4.15,4559
96248,1.0,Very Good,D,SI1,62.4,58.0,6.29,6.36,3.95,6352
105655,0.72,Ideal,G,VS1,61.4,56.0,5.8,5.85,3.57,3413
98019,0.32,Ideal,H,VVS1,61.9,56.0,4.36,4.39,2.71,730
7049,1.06,Ideal,H,SI1,61.7,55.0,6.54,6.57,4.04,4773
97065,0.7,Very Good,F,SI1,63.0,56.0,5.63,5.65,3.56,2197
106839,0.32,Ideal,H,SI1,61.8,55.0,4.37,4.35,2.7,479
88525,1.2,Ideal,H,SI2,61.6,56.0,6.81,6.85,4.21,5408
48086,0.41,Good,G,VS1,63.1,57.0,4.72,4.74,2.98,899
30735,0.3,Very Good,G,VVS2,61.5,59.0,4.29,4.34,2.65,665
126501,0.7,Good,H,VS2,63.8,60.0,5.6,5.56,3.56,2330
2376,1.03,Premium,F,SI2,61.3,57.0,6.55,6.5,3.99,4783
27748,0.44,Ideal,G,VVS2,62.3,55.0,4.89,4.92,3.05,1105
181602,0.73,Fair,G,SI1,65.2,58.0,5.63,5.6,3.69,2208
58693,0.31,Ideal,D,SI2,62.4,54.0,4.34,4.37,2.71,593
102039,0.37,Ideal,H,VVS1,62.1,55.0,4.66,4.61,2.88,995
15667,1.06,Ideal,H,VS1,61.7,56.0,6.53,6.55,4.03,6382
189823,1.68,Ideal,G,SI1,61.3,56.0,7.64,7.67,4.69,13278
143512,0.9,Good,H,SI1,63.6,58.0,6.09,6.12,3.89,3435
90227,0.52,Ideal,D,VS2,61.2,57.0,5.24,5.2,3.19,1919
92591,0.3,Premium,F,VS2,60.7,59.0,4.35,4.31,2.63,776
185829,2.17,Premium,I,SI2,61.9,58.0,8.35,8.29,5.14,16700
69047,1.02,Premium,D,SI1,58.1,59.0,6.6,6.65,3.89,5820
120012,1.56,Ideal,I,SI1,60.9,57.0,7.47,7.51,4.57,8256
176274,0.9,Very Good,I,VVS2,63.8,58.0,6.07,6.13,3.89,3237
146574,0.33,Premium,G,VS1,61.9,59.0,4.41,4.44,2.74,666
42049,0.32,Ideal,D,SI1,61.3,55.0,4.4,4.45,2.71,589
140984,0.41,Premium,F,VVS1,60.5,59.0,4.8,4.84,2.92,1267
10925,0.72,Premium,G,VS1,60.9,58.0,5.79,5.75,3.52,2721
88472,0.51,Ideal,D,SI1,61.6,55.0,5.14,5.17,3.17,1448
81642,0.79,Premium,E,VS2,62.5,58.0,5.9,5.86,3.68,3323
132483,2.09,Premium,I,SI1,60.4,59.0,8.24,8.34,5.02,15081
162229,0.7,Very Good,D,SI1,62.7,59.0,5.61,5.65,3.53,2612
88995,1.5,Premium,H,SI2,60.6,59.0,7.43,7.39,4.49,7560
66007,1.27,Ideal,G,VS2,61.6,57.0,6.94,6.95,4.28,7879
162862,0.31,Ideal,H,VS1,62.3,57.0,4.36,4.33,2.71,568
86267,0.5,Very Good,E,SI1,62.2,58.0,5.05,5.08,3.15,1315
64726,0.5,Premium,D,SI1,59.9,56.0,5.22,5.17,3.11,1848
74566,0.32,Ideal,D,VS2,61.7,57.0,4.42,4.38,2.71,972
76979,1.03,Ideal,E,VS1,61.8,57.0,6.53,6.46,4.01,8614
108582,0.71,Premium,E,SI2,60.7,58.0,5.78,5.74,3.5,2125
124739,1.05,Ideal,H,VS1,61.8,56.0,6.5,6.53,4.03,6462
143495,0.71,Ideal,E,VS2,61.3,56.0,5.72,5.74,3.52,3237
78039,1.0,Ideal,F,SI1,61.9,56.0,6.38,6.43,3.96,5665
77420,0.9,Good,D,SI2,62.0,55.0,6.17,6.2,3.83,4227
113835,1.2,Ideal,F,VVS2,61.8,56.0,6.85,6.81,4.23,11221
118308,1.2,Premium,F,VS2,62.5,58.0,6.82,6.75,4.24,7816
11266,1.04,Ideal,G,VS2,62.2,55.9,6.49,6.52,4.04,6632
176363,0.79,Ideal,F,SI1,61.0,56.0,5.96,5.99,3.64,3994
39388,0.55,Premium,E,SI2,58.4,60.0,5.36,5.42,3.15,1385
81830,1.0,Very Good,E,SI1,60.0,61.0,6.43,6.46,3.86,4633
4388,0.35,Ideal,E,VS1,62.0,57.0,4.53,4.55,2.81,762
111533,0.31,Ideal,G,VS2,61.9,55.0,4.38,4.4,2.73,544
15985,0.41,Premium,G,VVS2,61.6,59.0,4.77,4.79,2.94,1076
182083,1.03,Premium,H,SI2,62.8,59.0,6.41,6.45,4.03,4008
144242,1.01,Very Good,H,SI1,63.4,58.0,6.36,6.38,4.04,4652
73122,0.52,Ideal,G,VVS1,62.0,55.0,5.16,5.19,3.21,2290
132887,0.34,Ideal,E,SI2,60.3,55.0,4.52,4.48,2.72,612
95002,0.31,Ideal,G,VVS1,62.5,56.0,4.35,4.33,2.71,1046
112937,1.1,Premium,E,VS2,61.2,61.0,6.66,6.6,4.04,5800
53474,1.0,Ideal,E,SI2,62.0,55.0,6.45,6.42,3.99,4480
44190,0.5,Ideal,G,SI2,62.6,57.0,5.08,5.06,3.17,1280
23809,0.33,Ideal,D,VS2,61.5,56.0,4.47,4.45,2.75,940
88220,2.01,Very Good,I,SI1,62.8,59.0,8.05,8.08,5.05,16800
7818,0.41,Ideal,F,VVS1,61.7,57.0,4.78,4.81,2.96,1356
129031,0.3,Ideal,D,SI1,62.3,57.0,4.31,4.34,2.69,606
2546,0.9,Very Good,F,SI1,62.3,58.0,6.07,6.15,3.81,3945
35603,1.02,Ideal,G,SI2,62.0,56.0,6.41,6.47,3.99,4312
76927,0.56,Ideal,G,SI1,60.8,56.0,5.31,5.34,3.24,1273
142295,1.15,Very Good,H,SI2,62.5,57.0,6.68,6.71,4.18,4306
144791,0.42,Ideal,E,SI1,62.4,55.0,4.8,4.83,3.0,803
82225,1.23,Ideal,I,SI2,62.0,56.0,6.86,6.9,4.27,4311
66183,1.01,Premium,F,VS1,60.8,58.0,6.5,6.47,3.94,7950
85788,1.18,Ideal,G,VS1,61.0,56.0,6.84,6.82,4.17,8415
7377,1.12,Premium,G,SI1,60.9,59.0,6.74,6.67,4.09,6045
176180,0.7,Good,E,SI1,63.6,57.0,5.64,5.66,3.59,2518
87520,0.33,Premium,H,VS1,62.0,59.0,4.49,4.46,2.77,743
164846,0.62,Very Good,D,VS2,60.5,58.0,5.52,5.54,3.35,1998
114827,0.54,Ideal,F,VS2,61.0,55.0,5.29,5.27,3.22,2333
162499,1.0,Ideal,F,SI1,62.2,61.0,6.41,6.36,3.96,4972
162319,0.55,Premium,F,SI2,61.8,58.0,5.26,5.3,3.26,1026
111199,0.86,Fair,F,SI1,57.3,54.0,6.32,6.44,3.65,3115
190923,1.11,Ideal,H,SI1,62.1,57.0,6.59,6.65,4.12,5544
164938,1.03,Ideal,H,VS2,61.5,55.0,6.51,6.54,4.01,5759
44011,1.22,Ideal,G,SI1,62.0,57.0,6.84,6.88,4.26,7216
40573,1.01,Good,E,VVS1,64.2,56.0,6.27,6.29,4.04,8953
73894,0.32,Premium,I,VS2,61.9,59.0,4.35,4.4,2.71,473
166232,1.51,Premium,E,VS2,61.6,58.0,7.37,7.42,4.55,15025
118380,1.51,Premium,J,VVS2,62.1,58.0,7.28,7.37,4.55,8131
60984,1.5,Premium,E,SI2,61.9,58.0,7.37,7.27,4.53,12111
49911,0.51,Very Good,G,VVS2,62.9,55.0,5.11,5.15,3.23,1875
120021,0.56,Ideal,E,VS2,61.3,57.0,5.31,5.36,3.27,1916
170687,1.01,Ideal,I,SI1,61.7,55.0,6.47,6.43,3.98,4664
59364,1.11,Good,E,SI2,60.4,61.0,6.71,6.75,4.07,5743
83838,0.3,Ideal,G,VS1,61.0,56.0,4.33,4.36,2.65,776
2417,1.58,Premium,G,SI2,60.7,60.0,7.54,7.56,4.56,8874
51547,0.31,Ideal,D,VS2,62.2,53.0,4.38,4.41,2.74,1002
39951,0.35,Very Good,E,VS2,62.1,58.0,4.55,4.51,2.82,778
68397,0.3,Very Good,G,VVS2,63.1,57.0,4.28,4.28,2.7,878
4742,0.59,Ideal,D,VS2,62.0,53.0,5.39,5.43,3.36,1793
96499,1.07,Ideal,I,VS2,61.9,55.0,6.62,6.58,4.08,5451
173138,0.43,Premium,D,VS2,60.1,59.0,4.88,4.92,2.95,1206
150920,0.31,Ideal,E,VS2,62.8,54.0,4.37,4.33,2.73,872
10312,0.3,Ideal,H,VVS2,61.8,55.0,4.32,4.34,2.67,612
44681,1.01,Good,E,VS2,62.8,60.0,6.33,6.37,3.99,6221
142851,2.06,Good,I,SI2,63.7,55.0,8.03,8.1,5.14,9549
162833,0.56,Very Good,F,VS2,60.9,60.0,5.31,5.36,3.24,1708
168946,1.5,Very Good,I,VS1,63.1,56.0,7.25,7.29,4.59,9120
137361,0.56,Ideal,E,VS1,62.5,56.0,5.22,5.29,3.28,1982
59224,0.51,Premium,F,SI1,61.4,62.0,5.1,5.12,3.14,1359
128100,0.31,Ideal,G,VVS2,62.5,56.0,4.32,4.35,2.7,687
42683,0.9,Good,G,SI1,63.6,59.0,6.08,6.13,3.88,3756
107498,0.31,Ideal,I,VS1,61.9,55.0,4.36,4.36,2.7,628
109420,0.9,Premium,H,SI2,62.8,62.0,6.15,6.07,3.82,3464
40735,0.34,Ideal,E,VS1,62.9,56.0,4.46,4.48,2.81,1094
153251,2.01,Very Good,H,VS1,62.5,60.0,8.04,7.99,4.99,18179
23040,0.52,Very Good,E,VS2,61.8,55.0,5.18,5.2,3.2,1619
190383,2.01,Very Good,H,SI1,63.5,56.0,8.05,7.93,5.07,16241
80207,0.71,Ideal,D,VS1,60.2,56.0,5.76,5.79,3.48,3710
108028,0.9,Good,H,SI1,61.6,62.0,6.18,6.23,3.83,3785
123735,1.01,Ideal,G,SI1,61.5,57.0,6.47,6.44,3.96,4853
77956,0.39,Ideal,F,VS2,61.2,55.0,4.69,4.73,2.88,794
159800,0.37,Ideal,D,VVS2,61.0,56.0,4.67,4.64,2.85,1124
73999,1.07,Premium,G,SI1,61.0,59.0,6.62,6.59,4.03,5322
164071,0.51,Ideal,D,SI1,60.8,55.0,5.17,5.19,3.15,1422
140541,0.72,Very Good,F,SI1,62.8,58.0,5.71,5.74,3.59,1978
123975,1.52,Premium,I,SI1,59.9,59.0,7.54,7.46,4.5,8856
154045,0.31,Premium,D,SI1,62.3,58.0,4.34,4.31,2.7,715
104804,1.58,Premium,H,SI1,62.2,59.0,7.47,7.44,4.63,11537
95453,0.41,Ideal,I,VVS1,61.0,57.0,4.79,4.82,2.93,863
67780,0.35,Ideal,G,VS1,61.9,55.0,4.54,4.57,2.82,692
146386,1.53,Premium,G,VS1,61.2,58.0,7.42,7.46,4.55,14258
6767,0.34,Ideal,D,SI1,61.5,57.0,4.5,4.54,2.78,705
84617,0.3,Premium,E,VS1,61.8,60.0,4.26,4.28,2.64,710
174089,0.33,Premium,H,VS1,60.6,58.0,4.49,4.47,2.71,743
83916,0.56,Ideal,F,VS2,61.0,57.0,5.28,5.34,3.23,1655
149362,0.74,Ideal,E,SI1,62.3,55.0,5.77,5.83,3.61,3516
9517,0.52,Ideal,D,SI1,61.6,57.0,5.19,5.21,3.2,1600
150865,1.27,Good,I,SI1,63.6,58.0,6.78,6.81,4.32,5987
14843,1.52,Very Good,I,SI1,62.8,56.0,7.37,7.27,4.6,9095
171042,0.56,Premium,G,SI1,60.9,58.0,5.3,5.33,3.24,1385
136305,0.57,Ideal,D,SI1,62.1,56.0,5.3,5.33,3.29,1771
144286,0.71,Good,I,SI1,62.7,58.0,5.66,5.71,3.56,2039
142214,0.43,Premium,D,VS2,60.9,59.0,4.88,4.85,2.97,958
43049,0.3,Ideal,I,IF,61.1,57.0,4.32,4.33,2.64,864
100200,1.03,Very Good,E,SI2,63.5,59.0,6.36,6.33,4.02,4414
177937,0.31,Ideal,G,VS1,62.2,54.0,4.37,4.4,2.72,668
63359,1.03,Very Good,D,SI2,62.9,59.0,6.42,6.4,4.04,4939
185178,0.35,Ideal,H,VS1,62.0,56.0,4.55,4.58,2.83,596
19142,0.34,Ideal,F,VS2,62.2,55.0,4.46,4.51,2.79,696
47309,0.32,Ideal,G,VVS2,61.8,55.0,4.41,4.42,2.73,936
141538,0.72,Ideal,F,VS2,60.8,56.0,5.84,5.82,3.54,2815
129332,0.3,Premium,D,SI1,62.6,59.0,4.32,4.27,2.69,709
180772,0.7,Premium,F,SI1,62.4,59.0,5.64,5.68,3.53,2218
75795,0.33,Ideal,D,VS2,61.4,56.0,4.48,4.45,2.74,1002
55860,1.01,Ideal,H,SI1,61.3,56.0,6.48,6.52,3.99,4864
180279,1.01,Good,G,VS2,63.1,57.0,6.31,6.41,4.02,5308
41146,0.35,Ideal,E,VS1,61.4,56.0,4.57,4.6,2.81,725
56468,0.4,Premium,D,SI2,61.5,58.0,4.78,4.82,2.95,666
105980,1.59,Ideal,G,VS2,60.3,59.0,7.49,7.54,4.51,16048
125422,0.41,Ideal,F,VS2,61.3,56.0,4.83,4.8,2.95,1107
128483,0.3,Premium,E,VS2,62.5,59.0,4.28,4.23,2.66,844
36400,0.51,Ideal,E,VS2,61.8,55.0,5.11,5.15,3.17,1781
150906,1.59,Premium,J,VS2,62.6,61.0,7.43,7.4,4.65,7423
535,1.51,Very Good,H,VS1,63.5,59.0,7.29,7.22,4.61,12100
75221,1.04,Ideal,F,SI2,62.0,56.0,6.45,6.48,4.01,4509
4947,1.0,Very Good,G,VVS2,63.5,59.0,6.34,6.29,4.02,6732
135718,0.3,Ideal,D,VS2,61.4,56.0,4.35,4.31,2.66,911
143535,0.31,Ideal,E,VS1,61.4,56.0,4.35,4.38,2.68,734
35265,2.05,Premium,G,SI1,60.3,58.0,8.27,8.21,4.95,18115
46227,0.29,Good,E,VVS1,60.2,61.0,4.24,4.28,2.56,431
68216,1.04,Ideal,I,SI1,62.0,56.0,6.51,6.45,4.03,4600
165930,1.53,Ideal,G,VS1,61.5,56.0,7.34,7.4,4.53,13931
93398,0.7,Ideal,G,SI1,61.5,57.0,5.72,5.74,3.52,2479
34976,0.36,Ideal,G,VS1,60.8,54.0,4.58,4.61,2.8,912
71390,0.7,Premium,G,VS1,62.2,59.0,5.74,5.65,3.54,2512
66936,0.32,Premium,J,VS1,62.4,58.0,4.4,4.36,2.73,540
44702,0.34,Premium,I,VS1,59.2,59.0,4.58,4.54,2.71,675
80843,0.7,Premium,H,VVS1,62.0,57.0,5.71,5.66,3.52,2536
17539,1.03,Premium,G,SI2,60.2,60.0,6.57,6.53,3.95,3017
148384,0.34,Premium,E,SI1,62.8,58.0,4.49,4.46,2.81,765
28227,0.3,Good,D,VS2,63.8,56.0,4.28,4.25,2.72,911
22801,0.4,Ideal,E,VS1,62.0,57.0,4.69,4.71,2.91,1123
34412,1.29,Very Good,H,SI2,63.4,56.0,6.92,6.88,4.36,6001
85670,0.31,Ideal,D,VS2,60.8,57.0,4.39,4.43,2.68,657
84317,0.41,Ideal,G,VS1,60.3,57.0,4.83,4.85,2.91,961
7725,1.01,Very Good,G,VS2,63.1,57.0,6.28,6.34,3.98,6271
91340,0.38,Very Good,E,SI2,61.9,55.0,4.64,4.67,2.87,650
133545,0.41,Ideal,E,VVS2,62.3,56.0,4.76,4.78,2.97,1299
89810,1.7,Ideal,G,VS2,59.8,57.0,7.74,7.7,4.61,13096
25783,0.41,Very Good,F,SI1,63.0,57.0,4.77,4.8,3.01,705
60621,0.57,Ideal,I,SI1,62.2,57.0,5.27,5.33,3.29,1170
86294,1.16,Very Good,F,VS1,61.9,58.0,6.66,6.75,4.17,9411
89723,0.52,Ideal,G,VS1,62.0,56.0,5.17,5.14,3.19,1698
39216,0.9,Good,D,SI1,63.9,60.0,6.07,6.1,3.88,4051
100599,0.36,Ideal,E,SI1,61.5,56.0,4.59,4.63,2.84,631
151755,0.73,Ideal,I,VS2,61.6,57.0,5.8,5.85,3.59,2656
170467,1.01,Ideal,G,VS2,62.0,55.0,6.43,6.46,4.0,8555
136982,0.31,Premium,H,VS1,62.6,58.0,4.3,4.32,2.7,544
26545,1.21,Premium,F,VVS2,60.0,58.0,6.97,6.91,4.15,9745
2363,0.71,Ideal,E,SI1,60.9,56.0,5.77,5.78,3.52,2782
186237,0.31,Ideal,G,IF,62.3,56.0,4.35,4.38,2.72,891
117548,0.93,Premium,F,SI2,62.1,58.0,6.22,6.26,3.87,2808
154217,1.01,Ideal,D,SI1,62.7,57.0,6.41,6.36,4.01,4879
65630,1.51,Ideal,E,SI2,63.5,57.0,7.27,7.23,4.61,10351
50038,0.55,Premium,F,VS1,59.7,59.0,5.37,5.32,3.19,1968
37091,2.09,Premium,J,SI2,62.3,60.0,8.2,8.15,5.07,11314
160049,2.06,Premium,H,SI2,61.4,58.0,8.21,8.15,5.02,12839
61366,1.08,Ideal,G,VS2,62.6,57.0,6.57,6.54,4.1,6595
103851,1.51,Ideal,H,VS2,62.8,56.0,7.21,7.36,4.57,12152
38549,0.53,Ideal,D,VS2,60.7,56.0,5.27,5.27,3.2,1894
150724,1.71,Ideal,H,SI1,61.9,56.0,7.64,7.67,4.75,13153
180142,0.32,Ideal,E,VS2,62.7,56.0,4.37,4.41,2.75,702
179133,1.02,Good,E,SI2,62.8,60.0,6.28,6.35,3.96,3838
89812,0.3,Good,E,SI1,63.5,57.0,4.22,4.27,2.69,582
159060,0.3,Premium,G,VS1,62.2,58.0,4.29,4.25,2.65,676
174362,2.11,Ideal,J,VS2,61.9,55.0,8.26,8.22,5.11,16687
37979,0.3,Ideal,D,VS2,62.4,55.0,4.32,4.3,2.69,710
2097,0.28,Very Good,E,VS1,61.4,60.0,4.23,4.28,2.61,484
148727,0.9,Premium,H,SI1,61.3,58.0,6.18,6.22,3.8,3387
182332,0.31,Good,J,SI1,63.3,58.0,4.32,4.34,2.74,369
166376,0.9,Good,I,VS2,63.8,59.0,6.01,6.03,3.84,3332
98139,1.22,Ideal,F,SI1,62.6,56.0,6.88,6.82,4.28,7848
4906,1.12,Ideal,H,SI1,62.4,56.0,6.71,6.63,4.15,5748
137396,1.03,Premium,D,SI1,61.1,58.0,6.5,6.49,3.97,5842
135002,0.56,Ideal,E,SI1,61.7,55.0,5.28,5.32,3.27,1614
29905,0.52,Ideal,G,VVS2,60.8,57.0,5.19,5.22,3.16,1911
144136,0.46,Ideal,D,VS1,62.0,56.0,4.95,4.98,3.09,1294
144817,0.55,Ideal,G,VVS2,61.9,56.4,5.23,5.26,3.25,2138
183119,0.7,Good,F,SI1,64.1,57.0,5.64,5.58,3.61,2300
49975,1.5,Ideal,I,SI1,61.9,56.0,7.31,7.34,4.54,8096
82876,0.64,Ideal,D,VS2,62.1,54.0,5.54,5.56,3.44,2150
115560,0.72,Ideal,G,VVS2,62.1,57.0,5.74,5.76,3.57,3922
295,0.41,Ideal,D,VS2,61.9,56.0,4.8,4.78,2.96,1076
85272,0.56,Ideal,G,VS2,62.1,55.0,5.28,5.34,3.29,1616
18285,0.72,Ideal,G,SI1,62.3,56.0,5.73,5.76,3.58,2487
38203,0.91,Premium,G,SI1,61.7,58.0,6.21,6.16,3.81,3889
162091,1.22,Ideal,H,SI2,60.6,58.0,6.94,6.92,4.2,5993
166518,0.33,Ideal,G,VS2,62.1,57.0,4.45,4.48,2.77,579
107335,1.52,Premium,F,SI2,62.4,60.0,7.32,7.28,4.56,9290
71409,0.55,Ideal,E,VS2,60.8,57.0,5.27,5.34,3.22,1949
95738,0.34,Ideal,G,VS1,61.9,55.0,4.5,4.55,2.79,745
53863,2.02,Very Good,G,SI2,63.2,59.0,7.99,8.04,5.05,15169
101205,0.73,Very Good,G,VS2,60.5,57.0,5.8,5.86,3.53,2596
140851,1.21,Premium,H,VS1,61.2,60.0,6.88,6.79,4.18,6066
82501,1.01,Very Good,D,SI2,64.1,58.0,6.28,6.31,4.04,4480
16400,1.01,Ideal,E,SI2,61.3,57.0,6.48,6.45,3.96,4372
137819,1.52,Premium,H,VS2,60.4,58.0,7.44,7.39,4.48,11678
82975,0.3,Premium,G,VS1,61.5,60.0,4.34,4.28,2.65,776
184796,1.2,Premium,H,SI2,62.0,58.0,6.84,6.81,4.23,5699
85629,0.41,Premium,F,VVS2,60.5,59.0,4.83,4.86,2.93,1115
140735,0.3,Good,E,SI1,63.2,55.0,4.25,4.24,2.68,675
17814,1.51,Good,H,VS2,61.4,61.0,7.34,7.39,4.54,10628
114978,0.32,Ideal,I,VS1,61.9,54.0,4.4,4.43,2.74,608
134561,1.04,Premium,D,SI1,60.2,60.0,6.54,6.58,3.94,6925
63946,0.5,Very Good,E,SI1,61.8,62.0,5.03,5.06,3.13,1250
735,1.07,Ideal,H,VVS1,62.5,57.0,6.56,6.49,4.08,6989
114253,1.51,Premium,G,VS2,61.3,58.0,7.32,7.37,4.48,12816
193456,0.9,Premium,D,SI2,63.0,61.0,6.1,6.04,3.84,3207
90050,1.02,Ideal,E,VS1,62.1,54.0,6.45,6.49,4.02,7777
85254,0.9,Very Good,I,SI1,60.8,58.0,6.21,6.24,3.79,3669
165923,1.18,Very Good,F,VVS2,60.0,59.0,6.9,6.85,4.13,10333
108522,1.01,Ideal,G,VS2,61.0,57.0,6.48,6.51,3.96,6354
79406,0.42,Ideal,G,VS2,61.8,56.0,4.84,4.81,2.98,1087
134582,0.91,Premium,F,VS2,62.3,57.0,6.18,6.27,3.87,4637
93308,0.38,Ideal,F,VS1,62.7,56.0,4.62,4.69,2.91,905
157905,0.71,Ideal,G,VVS1,62.1,53.0,5.71,5.75,3.56,3073
29752,0.53,Ideal,F,VS1,60.6,55.0,5.27,5.3,3.21,1850
8215,0.85,Premium,H,SI1,59.9,58.0,6.14,6.12,3.68,2567
3185,0.31,Ideal,E,VS2,62.0,56.0,4.36,4.34,2.7,872
112017,0.32,Ideal,F,VS1,60.1,57.0,4.45,4.48,2.68,676
158742,1.11,Premium,I,SI1,59.8,59.0,6.74,6.69,4.02,4177
49971,0.56,Ideal,D,SI2,61.9,57.0,5.31,5.27,3.28,2018
60505,0.41,Ideal,G,VS1,60.9,55.0,4.86,4.83,2.95,961
188119,1.01,Very Good,E,SI2,62.5,57.0,6.37,6.4,3.99,4619
148639,2.02,Good,H,SI2,62.8,59.0,8.02,8.08,5.05,15968
129791,0.3,Premium,D,VS2,61.7,58.0,4.33,4.29,2.66,911
37110,0.5,Premium,H,VS2,62.3,62.0,5.08,5.05,3.13,1033
33490,1.01,Premium,F,VS1,60.1,59.0,6.52,6.47,3.91,7148
43926,0.32,Ideal,G,VS1,61.8,55.0,4.42,4.41,2.73,828
2335,0.3,Premium,G,VVS2,61.7,58.0,4.28,4.35,2.66,878
90088,0.42,Very Good,E,SI1,60.4,58.0,4.8,4.84,2.92,791
66363,0.7,Ideal,G,VS2,61.0,55.0,5.74,5.76,3.51,3547
98274,1.31,Ideal,H,SI1,62.5,56.0,6.97,7.03,4.36,7217
22409,1.14,Very Good,G,SI1,60.6,59.0,6.76,6.72,4.08,5086
115717,0.31,Ideal,F,SI1,61.9,55.0,4.34,4.37,2.7,475
120252,1.04,Premium,E,SI2,61.3,59.0,6.53,6.49,3.99,4957
8214,0.72,Ideal,G,SI1,61.1,57.0,5.77,5.8,3.54,2551
90674,1.01,Very Good,H,VS2,62.2,59.0,6.34,6.37,3.95,4619
182275,0.32,Ideal,E,VVS2,61.4,55.0,4.39,4.42,2.7,864
93013,1.14,Premium,H,SI1,61.7,59.0,6.68,6.71,4.13,5410
43731,2.01,Premium,I,VS2,60.8,58.0,8.11,8.18,4.97,15825
74331,1.01,Premium,F,VS2,60.1,60.0,6.51,6.47,3.91,6583
127037,0.78,Ideal,F,VVS1,62.3,56.0,5.89,5.84,3.65,4234
77866,0.31,Premium,F,VS2,62.5,59.0,4.31,4.31,2.7,802
167921,0.3,Premium,E,VS2,62.1,58.0,4.35,4.28,2.68,844
142614,2.08,Premium,H,SI2,62.0,59.0,8.13,8.19,5.06,15773
29042,0.4,Premium,D,VVS2,60.8,62.0,4.78,4.74,2.89,1088
101152,0.91,Very Good,G,SI2,61.8,57.0,6.23,6.27,3.86,3580
61481,0.54,Ideal,F,VS2,62.5,57.0,5.18,5.22,3.26,1592
134435,1.01,Very Good,E,SI1,63.5,57.0,6.35,6.31,4.02,5684
49458,0.45,Very Good,E,VS1,60.6,60.0,4.91,4.95,2.99,1333
138158,0.56,Very Good,G,SI1,63.0,56.0,5.29,5.25,3.31,1260
100954,0.54,Premium,G,SI1,60.8,61.0,5.25,5.31,3.22,1257
35795,1.7,Good,H,SI1,63.8,58.0,7.53,7.55,4.81,11666
118408,0.33,Ideal,E,VS2,62.4,57.0,4.42,4.45,2.77,974
121796,0.42,Ideal,G,VVS2,61.2,56.0,4.85,4.82,2.96,1056
122577,0.51,Premium,E,VS1,60.4,59.0,5.19,5.24,3.14,1884
17115,1.15,Ideal,I,VS2,61.4,54.0,6.75,6.78,4.15,5271
192879,0.7,Ideal,E,SI1,61.0,56.0,5.76,5.79,3.52,2565
188559,1.02,Ideal,D,VS2,61.5,57.0,6.44,6.48,3.98,7835
109492,1.11,Ideal,E,SI1,61.8,56.0,6.68,6.69,4.12,6580
24338,1.04,Ideal,D,SI1,61.4,57.0,6.51,6.55,4.01,5666
